evt,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
8442,1704.7962229977168,135.37701,0.3433838,22.0,1.0,511498.0,511498.0,511498.0,0.0
8443,1508.9856319318558,110.06018,0.4765625,28.0,1.0,511498.0,511498.0,511498.0,0.0
8444,2007.2494215359748,209.41995,0.11817932,31.0,1.0,511498.0,511498.0,511498.0,0.0
8445,1377.1567719724671,209.41995,0.11817932,31.0,1.0,511498.0,511498.0,511498.0,0.0
8446,1015.4611123764112,209.41995,0.11817932,31.0,1.0,511498.0,511498.0,511498.0,0.0
8447,1992.424742541408,62.599293,0.3010254,28.0,1.0,511498.0,511498.0,511498.0,0.0
8448,1980.116815755102,62.599293,0.3010254,28.0,1.0,511498.0,511498.0,511498.0,0.0
8449,1719.2232856142084,60.868137,1.8686523,34.0,1.0,511498.0,511498.0,511498.0,0.0
8450,2216.7787089485514,179.55989,0.53125,19.0,1.0,511498.0,511498.0,511498.0,0.0
8451,1892.8440286326093,161.70148,0.05683899,22.0,1.0,511498.0,511498.0,511498.0,0.0
8452,1835.9748368212493,161.70148,0.05683899,22.0,1.0,511498.0,511498.0,511498.0,0.0
8453,2637.333862820932,334.8484,1.1589355,15.0,1.0,511498.0,511498.0,511498.0,0.0
8454,1465.3418766926477,85.63621,0.29187012,15.0,1.0,511498.0,511498.0,511498.0,0.0
8455,2060.394075837744,85.63621,0.29187012,15.0,1.0,511498.0,511498.0,511498.0,0.0
8456,1812.619006427601,362.48575,0.41455078,12.0,1.0,511498.0,511498.0,511498.0,0.0
8457,1603.6203959676131,362.48575,0.41455078,12.0,1.0,511498.0,511498.0,511498.0,0.0
8458,1540.052672910478,362.48575,0.41455078,12.0,1.0,511498.0,511498.0,511498.0,0.0
8459,2193.9225479299066,201.74611,0.4418335,40.0,1.0,511498.0,511498.0,511498.0,0.0
8460,1795.7280685128146,104.96712,0.505249,28.0,1.0,511498.0,511498.0,511498.0,0.0
8461,1918.8617844686985,68.456055,0.48162842,21.0,1.0,511498.0,511498.0,511498.0,0.0
8462,1672.295763077928,68.456055,0.48162842,21.0,1.0,511498.0,511498.0,511498.0,0.0
8463,1724.927758797541,188.38455,0.28570557,24.0,1.0,511498.0,511498.0,511498.0,0.0
8464,1353.7437386282666,188.38455,0.28570557,24.0,1.0,511498.0,511498.0,511498.0,0.0
8465,2275.8416536802088,327.2249,0.3534546,18.0,1.0,511498.0,511498.0,511498.0,0.0
8466,1632.5793483892764,327.2249,0.3534546,18.0,1.0,511498.0,511498.0,511498.0,0.0
8467,1685.8974695941647,90.28085,0.7357178,21.0,1.0,511498.0,511498.0,511498.0,0.0
8468,1273.7932857027931,90.28085,0.7357178,21.0,1.0,511498.0,511498.0,511498.0,0.0
8469,1900.8488811142613,157.14719,1.1657715,27.0,1.0,511498.0,511498.0,511498.0,0.0
8470,1786.4258329541342,157.14719,1.1657715,27.0,1.0,511498.0,511498.0,511498.0,0.0
8471,1527.0504312245678,168.39378,0.95532227,25.0,1.0,511498.0,511498.0,511498.0,0.0
8472,2054.186662550382,390.565,0.39642334,17.0,1.0,511498.0,511498.0,511498.0,0.0
8473,1944.1448173845893,390.565,0.39642334,17.0,1.0,511498.0,511498.0,511498.0,0.0
8474,1507.0521417481962,390.565,0.39642334,17.0,1.0,511498.0,511498.0,511498.0,0.0
8475,2089.4499427365954,174.64307,1.0976562,17.0,1.0,511498.0,511498.0,511498.0,0.0
8476,300.5091940567652,193.1079,0.30194092,22.0,1.0,511498.0,511498.0,511498.0,0.0
8477,592.3564616555153,193.1079,0.30194092,22.0,1.0,511498.0,511498.0,511498.0,0.0
8478,1638.274954519638,107.45087,0.2619629,22.0,1.0,511498.0,511498.0,511498.0,0.0
8479,1592.2340906892346,107.45087,0.2619629,22.0,1.0,511498.0,511498.0,511498.0,0.0
8480,1634.366087010938,238.20358,0.9729004,26.0,1.0,511498.0,511498.0,511498.0,0.0
8481,1812.3285912923243,122.73136,1.7158203,19.0,1.0,511498.0,511498.0,511498.0,0.0
8482,2389.7073475897764,122.73136,1.7158203,19.0,1.0,511498.0,511498.0,511498.0,0.0
8483,1743.8719907186214,267.7596,0.83947754,11.0,1.0,511498.0,511498.0,511498.0,0.0
8484,1883.129074322269,228.64217,1.0212402,27.0,1.0,511498.0,511498.0,511498.0,0.0
8485,1901.188385712397,241.66391,0.44055176,17.0,1.0,511498.0,511498.0,511498.0,0.0
8486,1655.0804939962427,241.66391,0.44055176,17.0,1.0,511498.0,511498.0,511498.0,0.0
8487,1639.5723921280987,241.66391,0.44055176,17.0,1.0,511498.0,511498.0,511498.0,0.0
8488,2085.2577195815697,393.6859,0.90527344,14.0,1.0,511498.0,511498.0,511498.0,0.0
8489,1984.1111404009544,223.38354,0.7302246,33.0,1.0,511498.0,511498.0,511498.0,0.0
8490,1925.334183242924,191.4408,0.49194336,16.0,1.0,511498.0,511498.0,511498.0,0.0
8491,2130.5968804446397,191.4408,0.49194336,16.0,1.0,511498.0,511498.0,511498.0,0.0
8492,2793.288214355493,220.93481,0.35321045,33.0,1.0,511498.0,511498.0,511498.0,0.0
8493,2192.847470975647,220.93481,0.35321045,33.0,1.0,511498.0,511498.0,511498.0,0.0
8494,2102.887439747781,220.93481,0.35321045,33.0,1.0,511498.0,511498.0,511498.0,0.0
8495,2550.069125348677,106.87431,1.0632324,8.0,1.0,511498.0,511498.0,511498.0,0.0
8496,1592.0329012540835,169.33276,0.6479492,36.0,1.0,511498.0,511498.0,511498.0,0.0
8497,2072.670677342037,169.33276,0.6479492,36.0,1.0,511498.0,511498.0,511498.0,0.0
8498,2402.56661938562,274.34637,0.94384766,22.0,1.0,511498.0,511498.0,511498.0,0.0
8499,1738.8642619129723,131.67451,1.4257812,21.0,1.0,511498.0,511498.0,511498.0,0.0
8500,1747.015198846674,131.67451,1.4257812,21.0,1.0,511498.0,511498.0,511498.0,0.0
8501,2754.197161045661,570.5756,1.2233887,36.0,1.0,511498.0,511498.0,511498.0,0.0
8502,2623.671067258064,404.45117,0.5325928,20.0,1.0,511498.0,511498.0,511498.0,0.0
8503,1953.6792147404392,404.45117,0.5325928,20.0,1.0,511498.0,511498.0,511498.0,0.0
8504,1499.6550802754296,141.23633,0.43414307,29.0,1.0,511498.0,511498.0,511498.0,0.0
8505,1737.5711131387716,567.0556,0.32629395,37.0,1.0,511498.0,511498.0,511498.0,0.0
8506,1819.2093129898933,185.78784,0.6567383,16.0,1.0,511498.0,511498.0,511498.0,0.0
8507,1716.298019015136,61.40497,1.072998,18.0,1.0,511498.0,511498.0,511498.0,0.0
8508,1822.322707249718,61.40497,1.072998,18.0,1.0,511498.0,511498.0,511498.0,0.0
8509,1459.3769096650178,61.40497,1.072998,18.0,1.0,511498.0,511498.0,511498.0,0.0
8510,1959.687124431189,145.74236,1.3859863,26.0,1.0,511498.0,511498.0,511498.0,0.0
8511,666.1050940401435,137.7527,0.9963379,26.0,1.0,511498.0,511498.0,511498.0,0.0
8512,1782.286496532318,181.81633,0.014951706,22.0,1.0,511498.0,511498.0,511498.0,0.0
8513,2101.210256919389,181.81633,0.014951706,22.0,1.0,511498.0,511498.0,511498.0,0.0
8514,1760.242613203084,143.00082,0.5892334,24.0,1.0,511498.0,511498.0,511498.0,0.0
8515,1704.7761396736328,143.00082,0.5892334,24.0,1.0,511498.0,511498.0,511498.0,0.0
8516,1882.4823689681664,96.81111,1.128418,13.0,1.0,511498.0,511498.0,511498.0,0.0
8517,1707.7129791370148,96.81111,1.128418,13.0,1.0,511498.0,511498.0,511498.0,0.0
8518,992.7547502280366,62.011124,0.67858887,19.0,1.0,511498.0,511498.0,511498.0,0.0
8519,1677.2867908636565,443.4791,0.72558594,15.0,1.0,511498.0,511498.0,511498.0,0.0
8520,1620.2834198889047,443.4791,0.72558594,15.0,1.0,511498.0,511498.0,511498.0,0.0
8521,1514.999039028983,150.82387,0.014961243,14.0,1.0,511498.0,511498.0,511498.0,0.0
8522,1823.016121760388,150.82387,0.014961243,14.0,1.0,511498.0,511498.0,511498.0,0.0
8523,2429.092942328551,80.81099,0.8527832,16.0,1.0,511498.0,511498.0,511498.0,0.0
8524,1956.2759229588432,80.81099,0.8527832,16.0,1.0,511498.0,511498.0,511498.0,0.0
8525,1285.4155632991467,123.17617,1.0629883,20.0,1.0,511498.0,511498.0,511498.0,0.0
8526,1879.961683088015,123.17617,1.0629883,20.0,1.0,511498.0,511498.0,511498.0,0.0
8527,1018.0719557452944,123.17617,1.0629883,20.0,1.0,511498.0,511498.0,511498.0,0.0
8528,1076.3834813547826,123.17617,1.0629883,20.0,1.0,511498.0,511498.0,511498.0,0.0
8529,1949.6472689085117,104.10434,0.29510498,29.0,1.0,511498.0,511498.0,511498.0,0.0
8530,2555.610645926876,417.82346,0.034568787,20.0,1.0,511498.0,511498.0,511498.0,0.0
8531,1949.8355583244809,417.82346,0.034568787,20.0,1.0,511498.0,511498.0,511498.0,0.0
8532,2331.1413252705624,317.72052,0.7828369,24.0,1.0,511498.0,511498.0,511498.0,0.0
8533,2221.396804448329,317.72052,0.7828369,24.0,1.0,511498.0,511498.0,511498.0,0.0
8534,1514.3804668513767,370.29288,0.09642029,11.0,1.0,511498.0,511498.0,511498.0,0.0
8535,2114.980320145823,466.95023,0.06707764,17.0,1.0,511498.0,511498.0,511498.0,0.0
8536,1629.5923845642412,148.65776,0.5007324,23.0,1.0,511498.0,511498.0,511498.0,0.0
8537,2039.0039064520795,179.46117,0.7425537,29.0,1.0,511498.0,511498.0,511498.0,0.0
8538,1230.5959894383957,179.46117,0.7425537,29.0,1.0,511498.0,511498.0,511498.0,0.0
8539,3620.707993649323,256.1965,0.53564453,26.0,1.0,511498.0,511498.0,511498.0,0.0
8540,1787.2077069367735,256.1965,0.53564453,26.0,1.0,511498.0,511498.0,511498.0,0.0
8541,1733.457668485547,469.40067,0.13220215,22.0,1.0,511498.0,511498.0,511498.0,0.0
8542,1130.1498375062447,258.65317,0.5324707,24.0,1.0,511498.0,511498.0,511498.0,0.0
8543,1025.3929050200993,258.65317,0.5324707,24.0,1.0,511498.0,511498.0,511498.0,0.0
8544,1003.9219712548444,258.65317,0.5324707,24.0,1.0,511498.0,511498.0,511498.0,0.0
8545,1798.308670457054,63.072163,1.2695312,21.0,1.0,511498.0,511498.0,511498.0,0.0
8546,1695.9360876795702,63.072163,1.2695312,21.0,1.0,511498.0,511498.0,511498.0,0.0
8547,1926.7164489100687,170.65407,1.5839844,23.0,1.0,511498.0,511498.0,511498.0,0.0
8548,1702.965860605461,203.79779,0.43133545,22.0,1.0,511498.0,511498.0,511498.0,0.0
8549,1758.8025528892572,203.79779,0.43133545,22.0,1.0,511498.0,511498.0,511498.0,0.0
8550,1643.099619184537,203.79779,0.43133545,22.0,1.0,511498.0,511498.0,511498.0,0.0
8551,1581.6158284989565,231.7729,0.9577637,13.0,1.0,511498.0,511498.0,511498.0,0.0
8552,2476.8903336360204,101.39989,1.2072754,29.0,1.0,511498.0,511498.0,511498.0,0.0
8553,2086.322079050304,101.39989,1.2072754,29.0,1.0,511498.0,511498.0,511498.0,0.0
8554,3029.3945329658213,454.53394,0.7949219,11.0,1.0,511498.0,511498.0,511498.0,0.0
8555,2291.6623713987506,96.866554,0.18273926,11.0,1.0,511498.0,511498.0,511498.0,0.0
8556,2018.6801622132268,96.866554,0.18273926,11.0,1.0,511498.0,511498.0,511498.0,0.0
8557,427.9054763898228,179.03996,0.038276672,24.0,1.0,511498.0,511498.0,511498.0,0.0
8558,295.9143761687009,179.03996,0.038276672,24.0,1.0,511498.0,511498.0,511498.0,0.0
8559,2510.162606604371,152.21976,0.79248047,22.0,1.0,511498.0,511498.0,511498.0,0.0
8560,2251.700437682213,152.21976,0.79248047,22.0,1.0,511498.0,511498.0,511498.0,0.0
8561,1049.2398954975763,85.07234,2.0473633,19.0,1.0,511498.0,511498.0,511498.0,0.0
8562,2778.1042288559584,78.38276,0.90063477,23.0,1.0,511498.0,511498.0,511498.0,0.0
8563,2826.6117912873838,325.87915,0.78796387,14.0,1.0,511498.0,511498.0,511498.0,0.0
8564,2084.7068163189388,325.87915,0.78796387,14.0,1.0,511498.0,511498.0,511498.0,0.0
8565,402.6811109614617,89.72367,0.8515625,24.0,1.0,511498.0,511498.0,511498.0,0.0
8566,1734.7563448412334,272.1181,1.4660645,23.0,1.0,511498.0,511498.0,511498.0,0.0
8567,1740.0486330008573,272.1181,1.4660645,23.0,1.0,511498.0,511498.0,511498.0,0.0
8568,1750.204636884749,126.5483,0.14346313,32.0,1.0,511498.0,511498.0,511498.0,0.0
8569,1604.305827454332,126.5483,0.14346313,32.0,1.0,511498.0,511498.0,511498.0,0.0
8570,2334.844188745306,164.44476,0.21688843,31.0,1.0,511498.0,511498.0,511498.0,0.0
8571,1458.583189832857,114.04645,0.29858398,13.0,1.0,511498.0,511498.0,511498.0,0.0
8572,2184.900242481075,255.79526,0.27923584,28.0,1.0,511498.0,511498.0,511498.0,0.0
8573,1323.3466133208717,86.693954,1.3789062,22.0,1.0,511498.0,511498.0,511498.0,0.0
8574,1729.8577613106418,86.693954,1.3789062,22.0,1.0,511498.0,511498.0,511498.0,0.0
8575,2642.2492498679003,115.61351,0.9727783,26.0,1.0,511498.0,511498.0,511498.0,0.0
8576,2533.649316207799,115.61351,0.9727783,26.0,1.0,511498.0,511498.0,511498.0,0.0
8577,1792.1426633892336,76.93499,1.4492188,25.0,1.0,511498.0,511498.0,511498.0,0.0
8578,1786.1447260922027,76.93499,1.4492188,25.0,1.0,511498.0,511498.0,511498.0,0.0
8579,1335.4766901227215,76.93499,1.4492188,25.0,1.0,511498.0,511498.0,511498.0,0.0
8580,1347.1522143107122,76.93499,1.4492188,25.0,1.0,511498.0,511498.0,511498.0,0.0
8581,1691.4446159074198,56.40919,0.21228027,21.0,1.0,511498.0,511498.0,511498.0,0.0
8582,2048.086907236176,69.0232,0.18200684,19.0,1.0,511498.0,511498.0,511498.0,0.0
8583,1639.0671995535554,118.448685,2.1655273,12.0,1.0,511498.0,511498.0,511498.0,0.0
8584,1522.9069867621895,118.448685,2.1655273,12.0,1.0,511498.0,511498.0,511498.0,0.0
8585,2474.968561549022,293.21863,0.40570068,16.0,1.0,511498.0,511498.0,511498.0,0.0
8586,1503.3274025205865,293.21863,0.40570068,16.0,1.0,511498.0,511498.0,511498.0,0.0
8587,2103.258949318147,127.16971,1.2502441,23.0,1.0,511498.0,511498.0,511498.0,0.0
8588,2312.373521980012,127.16971,1.2502441,23.0,1.0,511498.0,511498.0,511498.0,0.0
8589,2164.3285142486443,95.71045,0.32470703,31.0,1.0,511498.0,511498.0,511498.0,0.0
8590,1616.9044502286692,95.71045,0.32470703,31.0,1.0,511498.0,511498.0,511498.0,0.0
8591,1615.9826285137476,426.75327,2.5769696e-06,15.0,1.0,511498.0,511498.0,511498.0,0.0
8592,1228.0227172799316,426.75327,2.5769696e-06,15.0,1.0,511498.0,511498.0,511498.0,0.0
8593,1709.2594502425948,184.92133,1.3735352,20.0,1.0,511498.0,511498.0,511498.0,0.0
8594,1784.6654268857196,150.98985,0.88879395,31.0,1.0,511498.0,511498.0,511498.0,0.0
8595,1976.1678997769711,150.98985,0.88879395,31.0,1.0,511498.0,511498.0,511498.0,0.0
8596,1816.1921153635387,350.3848,0.6347656,14.0,1.0,511498.0,511498.0,511498.0,0.0
8597,1800.8969187572584,350.3848,0.6347656,14.0,1.0,511498.0,511498.0,511498.0,0.0
8598,2300.830102929292,130.53638,1.0427246,16.0,1.0,511498.0,511498.0,511498.0,0.0
8599,2114.263538191183,130.53638,1.0427246,16.0,1.0,511498.0,511498.0,511498.0,0.0
8600,1718.2094287813932,152.3211,1.2741699,16.0,1.0,511498.0,511498.0,511498.0,0.0
8601,1467.5142703851925,152.3211,1.2741699,16.0,1.0,511498.0,511498.0,511498.0,0.0
8602,1406.6705780206237,152.3211,1.2741699,16.0,1.0,511498.0,511498.0,511498.0,0.0
8603,1710.7108421516384,201.29633,1.9257812,29.0,1.0,511498.0,511498.0,511498.0,0.0
8604,2414.05180083479,201.29633,1.9257812,29.0,1.0,511498.0,511498.0,511498.0,0.0
8605,2176.7531996129887,180.97275,1.4135742,27.0,1.0,511498.0,511498.0,511498.0,0.0
8606,1401.7873969019904,180.97275,1.4135742,27.0,1.0,511498.0,511498.0,511498.0,0.0
8607,2205.5155965996983,99.46068,0.042922974,20.0,1.0,511498.0,511498.0,511498.0,0.0
8608,1844.7609818472868,99.46068,0.042922974,20.0,1.0,511498.0,511498.0,511498.0,0.0
8609,1275.2886421312178,218.38217,0.13146973,14.0,1.0,511498.0,511498.0,511498.0,0.0
8610,1120.822941169225,218.38217,0.13146973,14.0,1.0,511498.0,511498.0,511498.0,0.0
8611,1354.686587832953,55.867016,2.2807617,22.0,1.0,511498.0,511498.0,511498.0,0.0
8612,1926.3117951834372,173.01451,0.37506104,13.0,1.0,511498.0,511498.0,511498.0,0.0
8613,2209.58024398174,428.58514,0.8475342,31.0,1.0,511498.0,511498.0,511498.0,0.0
8614,2465.797275893986,428.58514,0.8475342,31.0,1.0,511498.0,511498.0,511498.0,0.0
8615,1967.213776021189,227.14883,0.58532715,22.0,1.0,511498.0,511498.0,511498.0,0.0
8616,2172.4371101605952,123.58618,0.029335022,26.0,1.0,511498.0,511498.0,511498.0,0.0
8617,1904.3953964023408,123.58618,0.029335022,26.0,1.0,511498.0,511498.0,511498.0,0.0
8618,2207.964523514191,247.20638,0.025558472,22.0,1.0,511498.0,511498.0,511498.0,0.0
8619,2496.338898966689,291.03586,0.6619873,9.0,1.0,511498.0,511498.0,511498.0,0.0
8620,2083.0908931910417,63.385914,0.43884277,22.0,1.0,511498.0,511498.0,511498.0,0.0
8621,1622.2764994945685,63.385914,0.43884277,22.0,1.0,511498.0,511498.0,511498.0,0.0
8622,1961.9644905882,236.12483,0.8623047,14.0,1.0,511498.0,511498.0,511498.0,0.0
8623,1429.1910177048878,236.12483,0.8623047,14.0,1.0,511498.0,511498.0,511498.0,0.0
8624,1725.2969866410465,236.12483,0.8623047,14.0,1.0,511498.0,511498.0,511498.0,0.0
8625,2026.1754865948,131.38742,0.29248047,18.0,1.0,511498.0,511498.0,511498.0,0.0
8626,1833.3908925408875,68.08001,0.9071045,35.0,1.0,511498.0,511498.0,511498.0,0.0
8627,1531.5131819874832,68.08001,0.9071045,35.0,1.0,511498.0,511498.0,511498.0,0.0
8628,2370.9033609173443,296.3483,0.16381836,31.0,1.0,511498.0,511498.0,511498.0,0.0
8629,1697.941237659097,105.56099,0.080062866,18.0,1.0,511498.0,511498.0,511498.0,0.0
8630,2161.3656476920164,348.4027,1.1091309,19.0,1.0,511498.0,511498.0,511498.0,0.0
8631,1609.5711874563235,348.4027,1.1091309,19.0,1.0,511498.0,511498.0,511498.0,0.0
8632,898.066742562128,351.48068,1.2663574,19.0,1.0,511498.0,511498.0,511498.0,0.0
8633,1448.039160576345,351.48068,1.2663574,19.0,1.0,511498.0,511498.0,511498.0,0.0
8634,1960.639512803632,408.094,0.5469971,24.0,1.0,511498.0,511498.0,511498.0,0.0
8635,2193.7869504443097,338.9523,1.402832,19.0,1.0,511498.0,511498.0,511498.0,0.0
8636,1978.6215570322147,76.73866,0.45703125,16.0,1.0,511498.0,511498.0,511498.0,0.0
8637,1624.1991830013346,76.73866,0.45703125,16.0,1.0,511498.0,511498.0,511498.0,0.0
8638,1908.4570444026228,91.27544,0.95495605,35.0,1.0,511498.0,511498.0,511498.0,0.0
8639,1362.8814651531395,91.27544,0.95495605,35.0,1.0,511498.0,511498.0,511498.0,0.0
8640,1181.3071746082687,115.96434,1.7944336,18.0,1.0,511498.0,511498.0,511498.0,0.0
8641,1343.2442658926984,115.96434,1.7944336,18.0,1.0,511498.0,511498.0,511498.0,0.0
8642,1576.5505780133983,115.96434,1.7944336,18.0,1.0,511498.0,511498.0,511498.0,0.0
8643,1406.5485176359498,154.48917,0.5917969,19.0,1.0,511498.0,511498.0,511498.0,0.0
8644,1025.678672792549,154.48917,0.5917969,19.0,1.0,511498.0,511498.0,511498.0,0.0
8645,1817.1582864580507,64.696266,1.8076172,22.0,1.0,511498.0,511498.0,511498.0,0.0
8646,1095.081263946534,64.696266,1.8076172,22.0,1.0,511498.0,511498.0,511498.0,0.0
8647,2516.657795080524,67.149635,0.7138672,16.0,1.0,511498.0,511498.0,511498.0,0.0
8648,2038.081421730536,123.421555,0.46228027,16.0,1.0,511498.0,511498.0,511498.0,0.0
8649,1614.9705036245523,123.421555,0.46228027,16.0,1.0,511498.0,511498.0,511498.0,0.0
8650,1828.6691108144669,118.55798,0.0849762,17.0,1.0,511498.0,511498.0,511498.0,0.0
8651,2248.789163546481,634.40076,0.120010376,32.0,1.0,511498.0,511498.0,511498.0,0.0
8652,1769.312402157845,634.40076,0.120010376,32.0,1.0,511498.0,511498.0,511498.0,0.0
8653,1439.665895953308,91.94785,1.0119629,24.0,1.0,511498.0,511498.0,511498.0,0.0
8654,1022.3024181538732,91.94785,1.0119629,24.0,1.0,511498.0,511498.0,511498.0,0.0
8655,2635.762299343803,667.1804,0.52404785,33.0,1.0,511498.0,511498.0,511498.0,0.0
8656,2097.861410928224,400.4356,0.92285156,26.0,1.0,511498.0,511498.0,511498.0,0.0
8657,1982.9341538459423,400.4356,0.92285156,26.0,1.0,511498.0,511498.0,511498.0,0.0
8658,2041.886628461566,400.4356,0.92285156,26.0,1.0,511498.0,511498.0,511498.0,0.0
8659,1437.7998766836768,113.92032,1.3273926,24.0,1.0,511498.0,511498.0,511498.0,0.0
8660,1377.5581755579026,113.92032,1.3273926,24.0,1.0,511498.0,511498.0,511498.0,0.0
8661,1629.6512475028808,247.32996,0.97143555,16.0,1.0,511498.0,511498.0,511498.0,0.0
8662,1352.674075614735,123.057144,0.9226074,16.0,1.0,511498.0,511498.0,511498.0,0.0
8663,1942.3556910114,315.2724,0.6639404,20.0,1.0,511498.0,511498.0,511498.0,0.0
8664,1610.6715772007683,315.2724,0.6639404,20.0,1.0,511498.0,511498.0,511498.0,0.0
8665,1564.0669635464862,315.2724,0.6639404,20.0,1.0,511498.0,511498.0,511498.0,0.0
8666,1577.42511366787,315.2724,0.6639404,20.0,1.0,511498.0,511498.0,511498.0,0.0
8667,2510.7330396535813,279.35175,0.25610352,17.0,1.0,511498.0,511498.0,511498.0,0.0
8668,1986.4342959963697,279.35175,0.25610352,17.0,1.0,511498.0,511498.0,511498.0,0.0
8669,2061.727206901147,279.97028,1.7084961,36.0,1.0,511498.0,511498.0,511498.0,0.0
8670,2049.525910792855,161.38405,0.5057373,30.0,1.0,511498.0,511498.0,511498.0,0.0
8671,1448.766303191589,148.27141,0.23883057,13.0,1.0,511498.0,511498.0,511498.0,0.0
8672,1096.3011993118373,148.27141,0.23883057,13.0,1.0,511498.0,511498.0,511498.0,0.0
8673,1880.3900652945924,96.17494,1.0266113,34.0,1.0,511498.0,511498.0,511498.0,0.0
8674,1050.150696117057,83.42758,1.5441895,38.0,1.0,511498.0,511498.0,511498.0,0.0
8675,2208.7671346923967,338.85428,1.6606445,27.0,1.0,511498.0,511498.0,511498.0,0.0
8676,1342.6454924671827,338.85428,1.6606445,27.0,1.0,511498.0,511498.0,511498.0,0.0
8677,2254.646278100196,193.26407,0.49560547,33.0,1.0,511498.0,511498.0,511498.0,0.0
8678,1943.1058501671564,193.26407,0.49560547,33.0,1.0,511498.0,511498.0,511498.0,0.0
8679,2042.052828460016,194.0996,0.40789795,22.0,1.0,511498.0,511498.0,511498.0,0.0
8680,1514.3082508534458,63.67545,1.6987305,16.0,1.0,511498.0,511498.0,511498.0,0.0
8681,1573.245665450508,63.67545,1.6987305,16.0,1.0,511498.0,511498.0,511498.0,0.0
8682,1623.895218139586,63.67545,1.6987305,16.0,1.0,511498.0,511498.0,511498.0,0.0
8683,1976.9011707494576,121.81535,0.19363403,30.0,1.0,511498.0,511498.0,511498.0,0.0
8684,1699.2090833636885,121.81535,0.19363403,30.0,1.0,511498.0,511498.0,511498.0,0.0
8685,2435.6219354481345,70.60224,0.036865234,16.0,1.0,511498.0,511498.0,511498.0,0.0
8686,2308.0535403182275,70.60224,0.036865234,16.0,1.0,511498.0,511498.0,511498.0,0.0
8687,1963.2236804800452,429.38037,1.6970215,16.0,1.0,511498.0,511498.0,511498.0,0.0
8688,1828.9356094622865,56.575497,0.035560608,15.0,1.0,511498.0,511498.0,511498.0,0.0
8689,2215.795624130562,98.41588,0.6134033,18.0,1.0,511498.0,511498.0,511498.0,0.0
8690,1774.9429683531373,98.41588,0.6134033,18.0,1.0,511498.0,511498.0,511498.0,0.0
8691,2511.655790287119,245.0908,0.51013184,26.0,1.0,511498.0,511498.0,511498.0,0.0
8692,2331.2739078077384,245.0908,0.51013184,26.0,1.0,511498.0,511498.0,511498.0,0.0
8693,1363.8877591842422,91.67565,0.4453125,24.0,1.0,511498.0,511498.0,511498.0,0.0
8694,1683.9507980238104,91.67565,0.4453125,24.0,1.0,511498.0,511498.0,511498.0,0.0
8695,1214.801856641992,91.67565,0.4453125,24.0,1.0,511498.0,511498.0,511498.0,0.0
8696,1855.4393853067072,154.97562,0.18170166,19.0,1.0,511498.0,511498.0,511498.0,0.0
8697,1410.069505627431,154.97562,0.18170166,19.0,1.0,511498.0,511498.0,511498.0,0.0
