mtt,mu_pt,mu_abseta,weight,pileup
1397.0763359975217,56.691277,0.13619995,1.0,14.0
1910.5478634801138,272.65195,0.69348145,1.0,19.0
2051.72078404588,85.141556,0.89697266,1.0,18.0
1903.2555575444485,103.153076,0.76586914,1.0,25.0
2441.5308426101074,173.92598,0.73376465,1.0,20.0
2014.9033362892912,299.7556,0.57055664,1.0,20.0
689.6636578650696,222.82393,0.7401123,1.0,40.0
1472.1739361992154,94.03527,0.1194458,1.0,26.0
2224.151900501347,278.63766,0.42907715,1.0,25.0
1692.0628163611348,80.13829,0.84680176,1.0,24.0
1651.5126384796388,196.70502,0.7373047,1.0,23.0
2105.021288649567,80.12024,0.9703369,1.0,25.0
1948.0430002944443,307.15604,0.45861816,1.0,19.0
1771.8099530004745,81.79225,0.3665161,1.0,28.0
1224.1339572674976,100.42585,0.49017334,1.0,23.0
1967.9519930910214,247.38063,0.3168335,1.0,33.0
1386.7360128644748,112.534935,0.7524414,1.0,15.0
2312.318623834945,248.8484,0.94750977,1.0,14.0
1284.9284319717015,323.91312,0.16348267,1.0,17.0
1987.4215194395374,67.25611,0.39788818,1.0,24.0
1936.4769464450171,273.18958,1.3537598,1.0,19.0
2530.149733956314,464.88495,0.52490234,1.0,24.0
1263.956628530154,129.02406,0.3805542,1.0,12.0
2527.153200538962,419.38422,0.083343506,1.0,13.0
392.22661801797045,227.48805,0.9178467,1.0,16.0
1535.9579311301684,86.321075,0.25012207,1.0,24.0
1431.5930444482867,145.27824,1.5097656,1.0,19.0
1486.7263925448485,229.44548,1.126709,1.0,14.0
2205.0711766412323,140.89555,0.36462402,1.0,24.0
2408.8128405636353,219.63765,0.33233643,1.0,17.0
2283.5607753741674,213.44011,0.36724854,1.0,11.0
2005.0545103218412,88.88233,0.45178223,1.0,18.0
1896.276299156384,73.217606,0.20050049,1.0,18.0
1935.4066860497362,278.4521,0.23364258,1.0,18.0
1865.5021350917825,85.89259,0.6068115,1.0,20.0
1946.1627075501103,566.9466,1.3415527,1.0,25.0
1888.4828165083586,71.379005,0.98291016,1.0,23.0
2199.7348226898657,285.83417,0.84558105,1.0,13.0
1834.8263478139615,91.242424,0.9499512,1.0,15.0
2814.951267272675,251.37204,0.7623291,1.0,18.0
1749.0628185624464,180.16608,0.595459,1.0,27.0
1691.441019007752,106.16539,0.288208,1.0,35.0
1232.959942655527,97.24897,1.3525391,1.0,20.0
1598.011628969861,133.30122,0.25054932,1.0,18.0
2239.794015141837,72.46271,0.829834,1.0,24.0
1922.3117971661652,486.81253,0.42559814,1.0,14.0
1751.576039440894,100.90528,1.7756348,1.0,11.0
2714.0178139748036,117.37327,0.011577606,1.0,22.0
1398.3257152298904,78.81107,0.5253906,1.0,21.0
2332.764825952457,89.145584,0.66625977,1.0,18.0
1754.2314320131447,239.0953,1.2346191,1.0,24.0
1571.38736475846,58.02724,0.31225586,1.0,18.0
2393.7852600003084,287.9644,0.35437012,1.0,19.0
2004.156242058149,333.56567,0.07775879,1.0,11.0
1665.5561571371563,123.35774,0.67858887,1.0,14.0
1794.359160827052,122.70974,0.2003479,1.0,22.0
2125.7208448046513,170.42194,1.0263672,1.0,31.0
1090.7413942378994,99.440384,0.66589355,1.0,13.0
2183.6636860193234,73.10764,1.2583008,1.0,20.0
2060.3624762199,203.37325,0.24325562,1.0,18.0
1738.2275421459208,65.57397,0.34954834,1.0,21.0
2120.938665947171,160.01503,0.15405273,1.0,29.0
2069.897052521878,175.6263,0.5164795,1.0,17.0
2181.597209066953,382.5684,1.2561035,1.0,13.0
1942.7931781272457,79.613716,0.0059785843,1.0,23.0
1981.8777279011877,150.57487,1.2077637,1.0,15.0
2126.1275488329356,269.6521,1.1945801,1.0,35.0
2051.146983818366,67.17255,0.21121216,1.0,17.0
1117.1942952899203,131.11977,0.27618408,1.0,28.0
2161.2689240697896,67.348885,2.1791992,1.0,30.0
2017.8268225262295,322.534,1.5466309,1.0,20.0
3322.605216883248,406.49756,1.1774902,1.0,17.0
1611.4823936916,60.311024,1.3391113,1.0,31.0
2040.3596847857507,75.04666,0.31713867,1.0,16.0
2112.095689923126,141.10184,1.5424805,1.0,16.0
1627.8608193005268,161.2965,0.026687622,1.0,16.0
2263.11861158079,148.56313,0.7380371,1.0,32.0
2212.5820796862668,323.10434,0.66052246,1.0,18.0
2533.3125479073324,512.8584,0.9180908,1.0,33.0
2506.453759261138,477.0102,0.8236084,1.0,10.0
1733.0992360547189,191.3275,0.3022461,1.0,14.0
459.65307424329393,396.652,0.45025635,1.0,11.0
2503.395202238747,380.01385,0.11236572,1.0,37.0
1782.3091188762278,111.13545,1.2614746,1.0,27.0
1281.188265129417,143.2161,0.44592285,1.0,13.0
845.8904509092945,222.92183,1.2282715,1.0,18.0
1898.8804035910675,171.00931,1.8781738,1.0,18.0
1503.38550331018,94.50992,1.28125,1.0,11.0
1391.3071283653483,239.4479,0.5299072,1.0,17.0
2680.252927899071,488.13486,1.1931152,1.0,42.0
2203.9127604732366,91.84911,1.9177246,1.0,17.0
2046.0166613940492,177.52275,1.0168457,1.0,22.0
1318.0313162777072,210.23695,1.0415039,1.0,25.0
1676.4637401188916,146.70084,1.1748047,1.0,28.0
1277.2968494910679,258.46884,0.9350586,1.0,16.0
2561.649962535535,476.23108,0.43273926,1.0,40.0
2582.479238616758,724.7658,0.046470642,1.0,14.0
1900.2897287903209,138.92851,0.17550659,1.0,16.0
1384.1168411154883,193.61174,0.098464966,1.0,15.0
2402.3684751644782,229.99214,1.6162109,1.0,30.0
1669.8830575546745,359.40894,0.32891846,1.0,33.0
1917.623023213269,99.517456,0.86779785,1.0,24.0
1665.774631097794,320.51913,0.49121094,1.0,15.0
2193.6811986440994,269.232,1.2150879,1.0,21.0
2440.646422620008,301.09436,0.9484863,1.0,19.0
1635.522734625387,157.52788,1.125,1.0,14.0
1793.05175372581,155.80562,0.65319824,1.0,11.0
2495.9327721142886,185.97696,1.0319824,1.0,17.0
1739.011601027044,98.69134,1.6572266,1.0,18.0
1629.8762086830923,120.50042,1.5488281,1.0,30.0
1834.8481737623106,121.80829,0.41436768,1.0,29.0
2102.8767069289484,86.519295,2.2265625,1.0,13.0
2002.370076874189,272.69116,0.40570068,1.0,21.0
1842.2623162996933,117.0655,1.1401367,1.0,18.0
2284.3644971197136,112.04161,0.23873901,1.0,32.0
1983.1107415851652,158.19594,0.42919922,1.0,29.0
1410.7348379646987,210.53961,0.21173096,1.0,17.0
2318.2056257931613,159.69844,0.8046875,1.0,15.0
1882.7944030918463,83.29052,0.46990967,1.0,24.0
1684.570152680899,58.249027,1.2363281,1.0,30.0
1849.0819883330748,110.63798,0.42980957,1.0,26.0
328.0705039184699,357.84515,0.047607422,1.0,24.0
1496.2415956236082,96.12038,0.8364258,1.0,24.0
2095.232468616124,122.6759,0.5123291,1.0,21.0
2070.2205631516404,88.566025,1.2270508,1.0,25.0
1973.560457572585,282.53137,1.2858887,1.0,31.0
1669.4532548044872,83.41483,0.3140869,1.0,31.0
2118.3230405187296,174.31075,0.9279785,1.0,24.0
2140.745734686506,85.5526,0.4064331,1.0,29.0
1380.3860560204937,60.871365,1.1914062,1.0,32.0
1808.3539955075532,95.5928,0.13366699,1.0,29.0
2251.1537529805973,313.31958,1.248291,1.0,39.0
1834.219503794855,361.0514,1.0751953,1.0,25.0
1644.8656495321013,554.866,0.13223267,1.0,18.0
549.9218545217517,56.734024,1.3586426,1.0,28.0
1651.7607795251536,159.79277,0.15621948,1.0,33.0
2328.2138585522584,284.5531,0.52685547,1.0,24.0
1600.3452954074082,69.83137,0.256958,1.0,17.0
1186.177494473566,275.38345,0.012845993,1.0,15.0
1976.6637547587009,343.27112,1.871582,1.0,28.0
1469.3256950052805,103.74071,0.35186768,1.0,30.0
2320.416142588167,143.98883,0.30377197,1.0,29.0
1613.7000863073845,177.17688,1.1188965,1.0,33.0
2040.9361917954639,173.79611,1.1643066,1.0,30.0
1505.692728172057,61.84272,1.7524414,1.0,16.0
2047.1642236101002,178.64732,0.39544678,1.0,15.0
1592.7104693960225,483.1279,0.51086426,1.0,15.0
1815.6612211484614,84.93605,0.4987793,1.0,21.0
2377.7690307417984,116.24434,1.0593262,1.0,16.0
2458.7724548214555,530.8217,0.41363525,1.0,21.0
2256.4260469218984,395.83145,1.1223145,1.0,21.0
2240.4811956744466,198.13573,0.051940918,1.0,13.0
987.6837875330574,76.885956,1.8752441,1.0,19.0
1949.4173471778986,183.49449,1.0117188,1.0,22.0
1934.1842962938763,110.87049,0.13665771,1.0,29.0
1681.15932990512,204.9824,1.8955078,1.0,20.0
1655.655664979428,67.96201,1.3012695,1.0,35.0
1774.5897679262548,202.94748,0.5860596,1.0,29.0
2097.9545334158374,142.56866,0.30059814,1.0,24.0
2131.779139854501,380.11395,0.64697266,1.0,23.0
1786.0868150065303,226.89236,0.8273926,1.0,17.0
1646.5579788099728,56.137222,1.3444824,1.0,33.0
2376.826297760333,515.27234,1.2094727,1.0,28.0
2672.5250456840845,189.84949,1.925293,1.0,29.0
1561.7028901432332,179.14616,1.5012207,1.0,11.0
1948.080381032644,328.65027,0.047729492,1.0,19.0
1579.5668029959454,100.85723,1.2800293,1.0,15.0
1801.9470506039922,176.67621,0.068115234,1.0,35.0
2094.6271169202114,82.74615,1.2116699,1.0,25.0
2622.732895033488,562.5399,0.4102173,1.0,22.0
1250.8051949714352,84.56447,0.86621094,1.0,25.0
1677.9586529865999,200.15059,0.5036621,1.0,13.0
2647.4250050789046,205.45946,0.83374023,1.0,25.0
2080.5939705402184,100.28614,1.1159668,1.0,21.0
2295.7644671907296,87.33296,0.9953613,1.0,12.0
1977.8653053893197,220.5038,1.4916992,1.0,11.0
2091.998792509479,230.43253,0.7344971,1.0,15.0
1214.2509049251348,222.33145,0.09262085,1.0,24.0
2544.9797146947208,58.291794,0.31451416,1.0,30.0
1085.466599510579,86.05038,0.08534241,1.0,20.0
1821.324079851613,82.47553,1.7641602,1.0,24.0
1808.6881307726846,142.69539,0.74938965,1.0,24.0
1726.040211014073,174.91362,0.9244385,1.0,16.0
1979.4627070490255,509.32083,0.34716797,1.0,24.0
1717.213463757469,205.95622,0.333313,1.0,19.0
1575.006428030771,126.84489,0.7161865,1.0,24.0
1502.3804444996663,127.44937,0.9926758,1.0,33.0
2278.4451402559303,420.7499,0.3912964,1.0,22.0
760.4510850632896,450.8095,0.833374,1.0,20.0
1877.331211531474,92.65589,0.828125,1.0,26.0
1170.0600160228082,70.44262,0.25811768,1.0,27.0
1833.220716729229,254.91096,0.35302734,1.0,19.0
1391.604075123243,138.96716,0.2623291,1.0,20.0
2395.5319947842354,106.16975,0.33251953,1.0,19.0
2308.3789223754684,289.36545,1.9956055,1.0,19.0
1848.8515992284106,375.27866,0.24624634,1.0,17.0
2419.547214060086,100.33861,0.18423462,1.0,14.0
1916.7259370766878,104.73704,0.4463501,1.0,25.0
2480.756527679109,71.81242,0.4038086,1.0,18.0
812.3523099626259,98.242325,0.80236816,1.0,23.0
1851.451435317933,60.148804,0.55041504,1.0,37.0
2121.1555515727464,743.96924,0.14752197,1.0,19.0
2253.618517770083,369.4162,0.76171875,1.0,19.0
2113.24240814073,125.02303,0.74401855,1.0,27.0
1730.9874646766905,94.84996,0.11227417,1.0,9.0
2279.482591132827,69.0278,1.3400879,1.0,23.0
1826.5992456530385,222.8329,1.7475586,1.0,23.0
1954.9706219742209,137.00832,0.44647217,1.0,22.0
2080.7451302548293,118.10097,0.26062012,1.0,19.0
2187.991915628483,130.77055,1.2634277,1.0,17.0
2393.203609908835,261.17786,0.30523682,1.0,24.0
2473.302678242745,516.0258,0.5661621,1.0,19.0
2198.7375891384427,284.8798,0.29351807,1.0,16.0
2316.401509332407,393.6139,0.5255127,1.0,23.0
2130.171113501134,192.43596,1.3374023,1.0,21.0
1234.232445632816,137.49289,1.2390137,1.0,16.0
1437.5907434799456,118.62744,0.20147705,1.0,20.0
1205.9690287882554,106.02513,1.8261719,1.0,24.0
2229.183402534542,319.0811,1.182373,1.0,13.0
1573.9203785521158,172.68343,0.106277466,1.0,20.0
1829.5125052909825,179.01968,0.28955078,1.0,12.0
2623.5298115350524,302.64716,0.5687256,1.0,24.0
2387.8807483602795,277.68723,0.78063965,1.0,31.0
1347.6351183676031,160.27707,0.28216553,1.0,20.0
2382.9170419681755,436.6082,0.20843506,1.0,18.0
2024.9684254843808,67.1752,0.41723633,1.0,27.0
1681.8758060698788,289.70218,0.2111206,1.0,22.0
2114.6127431580576,220.56969,0.31524658,1.0,15.0
2350.370571632539,223.20004,0.08375549,1.0,19.0
1527.82846216231,126.838684,0.42333984,1.0,29.0
2704.516236415188,81.85286,0.14807129,1.0,18.0
1930.73745966738,117.07612,0.31799316,1.0,25.0
1706.5228225771484,275.60507,1.3388672,1.0,27.0
2124.0053055765,100.27948,0.18493652,1.0,20.0
1323.9706807805933,78.56137,0.5369873,1.0,13.0
1810.0288615596526,312.29214,0.35760498,1.0,22.0
1432.0914931659563,82.65141,0.13006592,1.0,16.0
2053.8231378751407,271.38614,0.2593994,1.0,22.0
1901.960099909635,219.28882,0.1454773,1.0,20.0
1509.2555341288523,202.82967,1.0996094,1.0,29.0
2089.919015664878,190.1482,0.32617188,1.0,19.0
2169.8711602107105,152.21599,1.3085938,1.0,25.0
2151.4363007391376,221.3409,0.99316406,1.0,24.0
1660.7904458134321,147.1356,2.1240234,1.0,18.0
1443.5971520814207,123.62062,1.2229004,1.0,16.0
2471.483557980774,140.63525,0.22793579,1.0,19.0
1896.2059212933327,432.1763,0.3991089,1.0,27.0
1508.571782454984,123.58837,0.09512329,1.0,29.0
2278.0288176409463,215.62666,0.588501,1.0,21.0
2801.893569803812,607.88995,0.24075317,1.0,35.0
1913.6129541226978,180.94852,0.7541504,1.0,19.0
2761.11110992923,173.61272,1.3527832,1.0,15.0
2145.2339301145853,176.84851,0.53149414,1.0,17.0
2535.4290263970934,385.85132,0.38598633,1.0,34.0
2304.878839277286,552.35986,0.626709,1.0,17.0
2416.3662848965655,128.60172,0.5732422,1.0,25.0
2042.76777531994,149.35411,0.34246826,1.0,28.0
1638.2961984065694,63.688107,0.7128906,1.0,33.0
1391.1803258993452,57.808796,0.26330566,1.0,27.0
1968.548224950314,57.27892,0.49169922,1.0,19.0
2221.262757780824,472.9698,0.042892456,1.0,28.0
2290.0238475040137,214.1689,1.3977051,1.0,25.0
1657.5106563574284,136.85992,1.970459,1.0,20.0
2250.2479574722283,372.68976,0.22802734,1.0,30.0
2143.0966180516616,159.73477,0.48406982,1.0,22.0
2103.468010901969,57.66968,0.4091797,1.0,21.0
2428.9080844782125,416.04587,0.48602295,1.0,24.0
2896.4960929739127,169.81305,0.50231934,1.0,19.0
1690.537447440171,64.14195,0.09727478,1.0,19.0
1178.2859538389623,341.3485,0.15176392,1.0,18.0
2233.0052665919093,214.87308,0.26062012,1.0,13.0
1119.5250777335214,250.66881,0.73620605,1.0,15.0
1193.9268875250432,98.24988,0.805542,1.0,18.0
2111.164478499283,192.57266,0.48187256,1.0,17.0
1155.8336356596094,73.02303,0.70080566,1.0,27.0
1584.6095421537652,222.4653,1.003418,1.0,17.0
2080.409618082644,117.977066,0.2878418,1.0,18.0
1714.1628081934748,87.92826,1.0878906,1.0,24.0
2216.438596556962,75.28037,2.0205078,1.0,17.0
2327.850670971012,396.53253,0.567749,1.0,21.0
1191.049028388692,99.560295,1.1782227,1.0,23.0
2054.027730805804,239.197,0.051239014,1.0,11.0
1819.728421695961,315.4528,0.44262695,1.0,20.0
2264.731921221373,123.70817,1.503418,1.0,9.0
1906.432925475282,337.51852,1.6887207,1.0,27.0
1997.9125523822677,71.133354,0.29693604,1.0,27.0
2230.122507793998,215.6977,0.081344604,1.0,24.0
1836.2165734583896,230.04243,0.29351807,1.0,21.0
2393.549073042915,72.09893,0.5473633,1.0,23.0
2037.4239961976716,252.84377,0.5423584,1.0,23.0
2365.450486963692,98.47047,0.49035645,1.0,26.0
2601.8264940974714,534.25494,1.293457,1.0,15.0
2205.867951282231,262.7994,0.96240234,1.0,16.0
2206.907250838253,402.82428,0.39642334,1.0,20.0
1793.965139800012,209.81395,1.4570312,1.0,27.0
1672.2645705082152,487.207,1.0048828,1.0,17.0
2605.072157563251,192.44322,0.53015137,1.0,14.0
1774.6254379437519,118.36848,0.83044434,1.0,23.0
1990.5394034118053,160.18764,0.06197357,1.0,11.0
1579.293137888715,80.423965,1.1118164,1.0,25.0
1435.6142982019257,124.179375,0.49371338,1.0,30.0
1793.3972817184695,75.25592,0.9206543,1.0,21.0
2399.2186443722367,459.803,0.4847412,1.0,33.0
1986.7642805765024,102.77418,0.12109375,1.0,11.0
2189.0661926348926,106.03347,0.982666,1.0,25.0
2533.6924195521146,229.44583,0.041122437,1.0,22.0
1901.4720331237609,462.22482,0.17907715,1.0,32.0
2023.2217506961988,162.41154,0.1876831,1.0,16.0
1925.7525717318342,74.550095,0.33093262,1.0,33.0
1974.7874669235634,163.84622,0.3571167,1.0,13.0
2262.4316429566397,184.659,1.4206543,1.0,24.0
1626.1903374845617,78.28562,0.6220703,1.0,19.0
1491.7475251922172,105.26051,0.5095215,1.0,17.0
1680.3677072427845,187.83667,0.11784363,1.0,12.0
1814.5362466759937,210.72203,0.9329834,1.0,34.0
1458.6294515448628,274.7059,0.53930664,1.0,16.0
2002.8202326448115,117.66668,1.4956055,1.0,27.0
2383.160865245807,210.73044,0.7529297,1.0,22.0
2034.4109931197556,139.95963,1.2084961,1.0,18.0
1250.0438971205724,216.24901,1.6591797,1.0,16.0
1948.5381760583468,61.11946,0.19308472,1.0,29.0
1564.9543947877917,548.0268,0.9123535,1.0,26.0
1263.789753627564,229.31537,0.8536377,1.0,15.0
2031.1258450128062,94.52665,0.42559814,1.0,26.0
1781.4965094924457,117.03328,0.5739746,1.0,28.0
1868.504301415394,277.40652,1.5480957,1.0,16.0
2276.2000774691946,224.4724,1.7763672,1.0,28.0
1273.94785030704,103.04532,0.52490234,1.0,18.0
1373.145885440551,59.356373,1.4160156,1.0,19.0
2305.7009055331832,100.90062,1.4960938,1.0,26.0
1888.0130530124593,60.24045,0.69836426,1.0,43.0
1722.8195727616994,256.09506,2.1855469,1.0,14.0
1519.9931564480632,210.21306,1.0944824,1.0,27.0
474.61938974279974,115.839714,1.2619629,1.0,30.0
2002.2918244350644,430.27274,0.7940674,1.0,14.0
1635.6720546971912,225.32104,0.4362793,1.0,28.0
2236.71662097303,284.69644,0.31414795,1.0,14.0
1902.4417736314538,139.91895,0.59436035,1.0,26.0
1587.6251645750015,270.3418,0.47662354,1.0,29.0
2217.38456304794,60.83712,0.4076538,1.0,18.0
2124.5030747917076,107.80658,0.86901855,1.0,25.0
2109.786211544622,74.45215,0.15737915,1.0,23.0
2072.562246138219,207.86275,1.2229004,1.0,25.0
2726.679687480616,165.66747,0.22555542,1.0,12.0
2201.4277455225197,74.767006,0.40856934,1.0,23.0
2219.5075507410756,283.73654,0.5423584,1.0,20.0
2324.431399073979,339.78018,1.204834,1.0,24.0
2293.269274503753,697.05237,0.8092041,1.0,29.0
2014.4142921959135,107.21089,0.45220947,1.0,12.0
1940.326054100715,349.02942,1.0200195,1.0,24.0
1265.46805264911,232.33034,0.94018555,1.0,11.0
2406.810317643658,322.57367,0.62597656,1.0,29.0
2135.836785349846,144.58342,0.6887207,1.0,28.0
1362.745567926891,161.34288,0.2930298,1.0,16.0
1609.306355290794,77.47655,2.2670898,1.0,19.0
2414.093695302878,188.87616,1.5114746,1.0,13.0
2018.6983837506505,332.17456,1.2180176,1.0,25.0
3176.775791187855,111.94665,0.40795898,1.0,32.0
1451.93524479816,88.21541,0.51586914,1.0,17.0
1575.7664091895006,95.83079,1.875,1.0,14.0
2283.575133866931,170.80652,0.62841797,1.0,23.0
1531.1603392038514,203.63838,0.8005371,1.0,28.0
1754.8791029208162,207.11748,0.87731934,1.0,24.0
1500.259562727784,87.813324,1.6542969,1.0,18.0
1243.2267309440151,208.23714,0.4824829,1.0,28.0
2472.95484822616,370.9714,0.29644775,1.0,27.0
2409.399701302741,100.25687,1.480957,1.0,38.0
1607.8059951263738,233.30275,1.2434082,1.0,33.0
1874.9374899350573,162.20071,0.2315979,1.0,32.0
1909.7623889365186,285.2059,0.20663452,1.0,30.0
1184.5986232355995,194.1512,0.57958984,1.0,23.0
2670.04665144795,132.98407,1.1298828,1.0,27.0
1575.508730185341,55.232582,1.9277344,1.0,27.0
1932.2696534297334,182.49547,0.30029297,1.0,18.0
2128.384988319446,250.84512,0.47668457,1.0,29.0
2646.860617482769,72.15701,0.72436523,1.0,16.0
1243.2777966078772,309.4074,0.08477783,1.0,15.0
1564.194111348391,122.08019,0.4991455,1.0,16.0
1564.4631864514529,255.35712,0.5593262,1.0,22.0
1939.3931580047229,141.25499,0.7406006,1.0,18.0
1120.0706991018626,124.391075,0.4046631,1.0,32.0
2564.7317933862714,216.81416,0.38085938,1.0,20.0
2634.5353135313776,452.63696,0.46185303,1.0,25.0
2538.5684771468773,176.23488,1.0495605,1.0,33.0
1604.3809010569166,164.52141,0.6777344,1.0,39.0
1729.1454179989717,303.40326,0.7252197,1.0,24.0
1751.4207375754404,130.59184,0.4741211,1.0,33.0
1626.5100896099725,284.11816,0.36065674,1.0,20.0
1464.9297754580339,137.14651,0.84069824,1.0,26.0
1865.0939466454756,55.862698,1.0349121,1.0,14.0
2075.6881717817587,139.97757,0.8734131,1.0,24.0
2618.9243285135276,294.41394,0.5665283,1.0,28.0
1647.740939453834,220.74178,0.83447266,1.0,19.0
1469.9619794624382,61.537743,1.1098633,1.0,11.0
1718.1377516375112,112.13127,0.046554565,1.0,23.0
1555.4180442958716,300.61365,2.3569336,1.0,18.0
2891.39838030196,213.18163,0.92407227,1.0,27.0
1653.5173695246674,187.45946,1.4143066,1.0,23.0
2278.7422204158343,223.1655,0.3425293,1.0,22.0
2568.823455494209,395.46515,0.038589478,1.0,23.0
1287.6168392542875,89.71146,1.0695801,1.0,16.0
645.5600280952482,126.10947,1.3005371,1.0,19.0
2044.1554390746005,113.424095,0.8444824,1.0,18.0
1994.6128740931294,150.57695,0.13369751,1.0,24.0
971.6929548767897,199.17665,1.0480957,1.0,22.0
2191.132898706883,211.7029,1.8208008,1.0,27.0
2104.7348834443155,227.48451,0.041641235,1.0,37.0
1502.6027842695999,105.08564,1.9819336,1.0,19.0
2383.111797205136,64.06872,1.1838379,1.0,16.0
1317.7950473430556,141.32396,1.3535156,1.0,20.0
2056.728916183446,120.77319,0.13156128,1.0,28.0
1649.4530054863924,153.27917,0.3045044,1.0,34.0
2081.8857499896235,76.57852,0.27563477,1.0,28.0
1175.232856639816,87.152,0.5111084,1.0,27.0
2103.895663407992,148.15213,0.6173096,1.0,15.0
1432.78152518531,89.81532,0.4630127,1.0,29.0
2279.362181543117,288.89777,0.73168945,1.0,24.0
1420.9364877576554,124.701225,0.73864746,1.0,24.0
2096.483792430379,91.28254,0.508667,1.0,14.0
2695.1899635941872,213.24042,0.34490967,1.0,31.0
2110.6098718673757,274.4039,0.11116028,1.0,27.0
717.6929736251495,246.05594,1.1259766,1.0,12.0
2097.0395121116962,193.68303,1.1801758,1.0,16.0
2141.3431512681377,287.10806,0.015686035,1.0,16.0
2216.922358130872,343.02927,2.371582,1.0,11.0
1301.3929472247623,95.49235,0.07614136,1.0,13.0
1790.6635191890575,237.98969,0.48614502,1.0,27.0
1699.6457936379184,101.18589,1.8017578,1.0,17.0
1570.8572477486757,78.83142,0.80895996,1.0,22.0
1972.1758480788844,395.76328,0.5592041,1.0,20.0
1410.1110734382833,213.63287,1.1120605,1.0,21.0
1989.6291530532387,298.37497,0.9020996,1.0,20.0
2368.0509008575955,127.00214,1.9130859,1.0,16.0
2144.7215443972455,308.44485,0.07183838,1.0,28.0
1593.5531529564516,243.92706,0.4984131,1.0,17.0
2289.4393102371455,221.28288,1.3662109,1.0,18.0
2300.5669918629064,233.83226,1.1743164,1.0,21.0
1969.203783010525,78.94404,0.5765381,1.0,17.0
1668.0684410929193,116.631454,0.33355713,1.0,29.0
1669.537151206953,148.13693,1.3562012,1.0,23.0
2162.596710190686,180.4121,0.94226074,1.0,15.0
1664.7770848166342,56.089737,1.8984375,1.0,17.0
2343.056860866149,57.21436,0.7285156,1.0,18.0
2210.9289560209004,57.575043,0.71728516,1.0,26.0
2259.4021334198883,148.83313,1.1350098,1.0,17.0
1953.4305193520124,103.55443,1.3291016,1.0,32.0
2123.6544026373745,143.12857,1.2766113,1.0,20.0
1050.6862299081845,169.17325,0.26287842,1.0,19.0
1949.324101074702,125.97319,0.5548096,1.0,13.0
823.8233930187596,124.87093,0.6220703,1.0,14.0
2025.86025531621,103.62934,0.20385742,1.0,24.0
1975.4171587372375,88.08464,0.52648926,1.0,18.0
1823.7185796105496,93.73453,0.99487305,1.0,14.0
2796.0541844443937,258.01355,0.84106445,1.0,24.0
2420.0648967700354,278.4544,0.36236572,1.0,18.0
2276.6110440556886,547.6939,0.77685547,1.0,38.0
1767.2639537375987,84.37326,0.90893555,1.0,27.0
1164.5186896635653,80.081375,1.090332,1.0,33.0
2030.6657572972215,82.547455,0.7779541,1.0,13.0
1992.4935488947906,292.23273,0.4921875,1.0,25.0
1933.87102461234,205.27051,0.3944702,1.0,24.0
2232.1587819602864,314.2357,1.7941895,1.0,37.0
2641.962347610417,230.63487,0.18582153,1.0,16.0
1986.2043890693212,296.3361,0.8269043,1.0,24.0
1927.619693225956,178.82355,0.9470215,1.0,25.0
2112.27826613466,171.07938,0.71447754,1.0,8.0
2025.1430036474965,89.52462,0.52856445,1.0,27.0
2032.2606289159569,188.8538,0.40496826,1.0,11.0
2148.8249548942363,63.594383,0.83251953,1.0,15.0
1829.9201145450968,324.35635,0.18209839,1.0,14.0
2216.1924154219137,332.98764,0.58862305,1.0,29.0
2019.313703909281,229.831,0.28411865,1.0,18.0
1895.2997497135789,90.79085,0.013465881,1.0,22.0
1688.0336586399492,258.84268,0.6204834,1.0,25.0
404.2684448630842,382.69168,0.44604492,1.0,24.0
1689.3618111353983,144.967,0.91638184,1.0,27.0
2419.845462467445,161.09079,0.17086792,1.0,29.0
1987.6786686729238,136.34654,0.25115967,1.0,15.0
2365.1008891396737,432.9351,0.054847717,1.0,20.0
2365.495501847635,293.01904,1.5107422,1.0,28.0
1418.4473870610407,267.5015,0.18865967,1.0,23.0
1568.1455167458862,155.116,1.0541992,1.0,16.0
3020.0307208347385,147.30167,1.0336914,1.0,16.0
1751.3680179130934,116.6673,1.4833984,1.0,21.0
1354.1069789809753,221.07785,0.70874023,1.0,22.0
2151.5491946313286,174.48141,0.70825195,1.0,22.0
1381.8303100991745,479.85562,0.8321533,1.0,26.0
1126.1049606640129,152.48637,0.23205566,1.0,17.0
1985.5658250968481,148.2832,0.8425293,1.0,16.0
1414.7457068583462,70.09263,0.751709,1.0,36.0
2083.0627906662266,293.73273,0.5263672,1.0,29.0
1872.933046389364,623.5461,0.10520935,1.0,23.0
1968.4569081395864,250.74843,1.4956055,1.0,23.0
1875.9827361557564,136.54787,1.3718262,1.0,16.0
2340.3549641539166,246.66815,0.51379395,1.0,12.0
1477.6892780176133,134.47275,0.6508789,1.0,18.0
2401.707924372964,670.46814,0.107910156,1.0,15.0
2034.6537106334395,168.74942,1.3657227,1.0,12.0
1744.2314324035372,306.8848,0.095703125,1.0,19.0
2008.7530891823073,92.272095,0.45593262,1.0,12.0
1958.592400514981,510.33408,1.229248,1.0,22.0
1704.8031958401066,252.48784,1.3647461,1.0,14.0
1775.922986287704,206.84848,0.63549805,1.0,16.0
3080.2617370056055,286.92203,0.7684326,1.0,36.0
1577.4384534161584,106.76891,0.57592773,1.0,13.0
1535.9098120227568,88.91871,1.4421387,1.0,11.0
2372.476823272975,275.96286,1.2712402,1.0,31.0
